date,iso3166-2_code,WindSpeed_data_agg_Mean,WindSpeed_data_avg_Mean,WindSpeed_data_points,TemperatureAboveGround_data_agg_Mean,TemperatureAboveGround_data_avg_Mean,TemperatureAboveGround_data_points,UVIndex_data_agg_Sum,UVIndex_data_avg_Sum,UVIndex_data_points,RelativeHumiditySurface_data_agg_Mean,RelativeHumiditySurface_data_avg_Mean,RelativeHumiditySurface_data_points
2020-02-05,FR-NOR,6866.275011301041,1.8592670327738985,3693.0,1030614.9733581543,279.0724869443995,3693.0,6120.0,1.6571888282727245,3693.0,304860.1830291748,82.55079893809257,3693.0
2020-03-22,FR-NOR,21251.483273029327,5.7545295203086395,3693.0,1032772.0902709961,279.65659642956933,3693.0,29403.0,7.961817502892633,3693.0,248923.95440292358,67.4042477656853,3693.0
2020-04-21,FR-NOR,14567.241600513458,3.94455392796088,3693.0,1058586.8648986816,286.64678533763777,3693.0,111283.0,30.13348764324732,3693.0,218859.4619178772,59.26330968171338,3693.0
2020-02-01,FR-NOR,20586.84579706192,5.574557330762142,3693.0,1048354.3626098633,283.87600290654217,3693.0,1238.0,0.3352287204904629,3693.0,339650.89848327637,91.97151543779066,3693.0
2020-03-05,FR-NOR,22264.145813941956,6.028740802924763,3693.0,1039056.3491210938,281.3582636779935,3693.0,22078.0,5.978335776242681,3693.0,340442.0135574341,92.18573554608679,3693.0
2020-04-07,FR-NOR,11484.604140281677,3.1098296860146197,3693.0,1057825.6369934082,286.4406581512998,3693.0,89544.0,24.24694713053151,3693.0,265859.6254043579,71.9901309001427,3693.0
2020-04-18,FR-NOR,9368.254165291786,2.536759173715844,3693.0,1059487.2454223633,286.890592616239,3693.0,86347.0,23.381255515500808,3693.0,308569.0651550293,83.55509926886813,3693.0
2020-02-16,FR-NOR,39784.43754005432,10.77292899191046,3693.0,1051736.4629516602,284.7918164527061,3693.0,2753.0,0.7454641902344461,3693.0,319778.6252822876,86.5904518526498,3693.0
2020-04-01,FR-NOR,12728.762486457825,3.4467259788063487,3693.0,1029230.6920471191,278.6976478065181,3693.0,82160.0,22.247489237073047,3693.0,230732.44205093384,62.47830478543976,3693.0
2020-04-12,FR-NOR,8066.05001282692,2.1841450930630453,3693.0,1068387.0223693848,289.30049636308917,3693.0,101763.0,27.55563835482308,3693.0,211530.20886611938,57.278676303125664,3693.0
2020-04-04,FR-NOR,12583.404182195663,3.4073654954861,3693.0,1046151.1707458496,283.2794171314466,3693.0,86663.0,23.46682278179724,3693.0,243343.60872650146,65.89318787796198,3693.0
2020-03-06,FR-NOR,14004.56249499321,3.792190279665023,3693.0,1030620.328338623,279.0739369793355,3693.0,28522.0,7.723258130718079,3693.0,301694.98487091064,81.69371870489898,3693.0
2020-03-12,FR-NOR,25331.883372306824,6.859430412368376,3693.0,1040122.1875305176,281.64687405460154,3693.0,45534.0,12.329809821335006,3693.0,271843.4121017456,73.61043555139725,3693.0
2020-03-25,FR-NOR,13468.037480831146,3.6469087013058337,3693.0,1031892.6485595703,279.4184590146524,3693.0,69297.0,18.764414090329247,3693.0,183923.80951309204,49.80334679386549,3693.0
2020-03-07,FR-NOR,14793.4458258152,4.005806070947503,3693.0,1036460.4399414062,280.6553369309692,3693.0,18934.0,5.126995633090811,3693.0,314826.4103317261,85.24947876584005,3693.0
2020-03-26,FR-NOR,15975.124940872192,4.3257840820709745,3693.0,1029467.3305358887,278.7617253653299,3693.0,70448.0,19.07608473433936,3693.0,203161.39127731323,55.0125470524685,3693.0
2020-02-07,FR-NOR,16189.062469482422,4.383714618404496,3693.0,1029390.5264892578,278.7409281744732,3693.0,18057.0,4.889519390869377,3693.0,301741.65589904785,81.70635640202855,3693.0
2020-03-27,FR-NOR,13788.779106855392,3.7337599168956066,3693.0,1032742.2905578613,279.6485271890967,3693.0,71724.0,19.42160318938446,3693.0,254701.12477111816,68.96860433320168,3693.0
2020-04-14,FR-NOR,18475.34163236618,5.002798979032548,3693.0,1035711.207824707,280.4524579941102,3693.0,106039.0,28.71350427470775,3693.0,223296.77141952515,60.46485538983746,3693.0
2020-02-06,FR-NOR,11811.208374500275,3.1982683932390685,3693.0,1022997.5251464844,277.00981536330056,3693.0,18465.0,4.999998646087558,3693.0,291400.07678222656,78.90603787603267,3693.0
2020-03-24,FR-NOR,13534.266761779785,3.664842430798092,3693.0,1035638.5637817383,280.43278725939643,3693.0,68023.0,18.41943720026071,3693.0,179802.12859725952,48.68726777958076,3693.0
2020-03-20,FR-NOR,21429.924993038177,5.802848413265574,3693.0,1042783.7319946289,282.3675736872611,3693.0,34992.0,9.475220829888753,3693.0,327656.0480117798,88.723519980574,3693.0
2020-03-14,FR-NOR,16326.374943733215,4.420896431853989,3693.0,1039831.7322692871,281.56822385623155,3693.0,26787.0,7.253450513552528,3693.0,315647.19145965576,85.47173192199399,3693.0
2020-03-31,FR-NOR,19412.649995803833,5.256605669969717,3693.0,1030335.4258422852,278.99679037246,3693.0,66656.0,18.049277538782142,3693.0,257456.06029891968,69.71459263047036,3693.0
2020-02-24,FR-NOR,26183.533286571503,7.090042295296292,3693.0,1048118.9147033691,283.8122477365614,3693.0,9653.0,2.613863359365459,3693.0,333550.6681442261,90.31967988750235,3693.0
2020-04-17,FR-NOR,11037.345831632614,2.9887199682947863,3693.0,1065652.389465332,288.5600056607978,3693.0,103476.0,28.019488757246478,3693.0,282067.43396759033,76.37892163245834,3693.0
2020-04-09,FR-NOR,8184.704142689705,2.2162745535919717,3693.0,1068881.7955627441,289.43447227952123,3693.0,93738.0,25.38260888637723,3693.0,219913.04070663452,59.548600367731964,3693.0
2020-03-29,FR-NOR,32317.241807460785,8.750943150966053,3693.0,1027359.7495727539,278.191029347881,3693.0,62700.0,16.97806201514703,3693.0,210551.2761039734,57.0135984539331,3693.0
2020-02-20,FR-NOR,24460.50406885147,6.623476156343166,3693.0,1037973.9959716797,281.06518139899765,3693.0,11537.0,3.1240175672847093,3693.0,306546.08349609375,83.00731126151705,3693.0
2020-03-23,FR-NOR,18769.583374023438,5.082474489994299,3693.0,1033539.2636413574,279.8643335437378,3693.0,66407.0,17.98185269920046,3693.0,202262.96690368652,54.769269465046584,3693.0
2020-02-23,FR-NOR,27392.47084569931,7.417401415731896,3693.0,1049828.2938232422,284.2751176680543,3693.0,7337.0,1.9867311165093104,3693.0,344678.49057006836,93.33289933310832,3693.0
2020-04-08,FR-NOR,5326.295812666416,1.4422676334683948,3693.0,1067685.5264282227,289.1105435466231,3693.0,91860.0,24.87407937338766,3693.0,235525.71658706665,63.77623959134228,3693.0
2020-03-02,FR-NOR,19768.466727256775,5.35295460988415,3693.0,1031767.3956298828,279.38454271468726,3693.0,25803.0,6.987000545085149,3693.0,313034.3905029297,84.76423117755172,3693.0
2020-04-24,FR-NOR,8519.858349561691,2.30702844368623,3693.0,1062498.093170166,287.70587746122084,3693.0,112211.0,30.38477379237103,3693.0,271221.7023086548,73.44208742663616,3693.0
2020-04-23,FR-NOR,6104.149981081486,1.6528969207106863,3693.0,1066988.4993896484,288.92180083071963,3693.0,113066.0,30.616292819850305,3693.0,230909.88680648804,62.52635371788094,3693.0
2020-03-13,FR-NOR,14432.495823860168,3.9080671312735,3693.0,1035811.0632629395,280.47949709814304,3693.0,48394.0,13.104247737815397,3693.0,277720.2614059448,75.20178342923406,3693.0
2020-02-14,FR-NOR,17697.429084062576,4.792153883538774,3693.0,1042731.9603271484,282.3535548263183,3693.0,16567.0,4.48605348333239,3693.0,305245.3896331787,82.65510614082658,3693.0
2020-03-09,FR-NOR,21973.00416135788,5.9499047417961375,3693.0,1036997.3765258789,280.8007299553612,3693.0,33673.0,9.118058727847622,3693.0,307238.280166626,83.1947459983428,3693.0
2020-02-15,FR-NOR,30514.400020122528,8.262765165815695,3693.0,1049717.1595458984,284.24502445190194,3693.0,14090.0,3.8153252598631844,3693.0,311456.5633773804,84.33698322242002,3693.0
2020-03-17,FR-NOR,6719.133308172226,1.8194236362709422,3693.0,1038069.9584960938,281.09116637014006,3693.0,53926.0,14.602216462979564,3693.0,283652.9095993042,76.8082406691209,3693.0
2020-02-12,FR-NOR,18011.208277463913,4.877119794298435,3693.0,1030083.6904296875,278.92862483104864,3693.0,18125.0,4.907932600072407,3693.0,308140.7872390747,83.43912910911064,3693.0
2020-04-02,FR-NOR,10617.0458817482,2.874910102041185,3693.0,1030377.0572814941,279.00806343715965,3693.0,40153.0,10.872729251901095,3693.0,279724.77378082275,75.74457027789127,3693.0
2020-04-29,FR-NOR,18519.8833026886,5.014860083354594,3693.0,1048304.4992675781,283.86250078664426,3693.0,68518.0,18.55347453195924,3693.0,323699.7955093384,87.6522360836995,3693.0
2020-03-15,FR-NOR,17249.737465381622,4.670926833050308,3693.0,1043693.6812438965,282.6139720091861,3693.0,27215.0,7.369345418536306,3693.0,296149.6707305908,80.1921447436897,3693.0
2020-04-16,FR-NOR,9910.224977254868,2.6835153787542616,3693.0,1065119.4975585938,288.415707864307,3693.0,109028.0,29.52287313217624,3693.0,227901.3775177002,61.71170208664991,3693.0
2020-03-03,FR-NOR,13627.504156589508,3.6900894845654,3693.0,1026676.505859375,278.0060189150707,3693.0,31529.0,8.537501072975608,3693.0,312336.83667755127,84.57534581700662,3693.0
2020-04-19,FR-NOR,14594.091680765152,3.9518244595019474,3693.0,1053805.716003418,285.35213394294175,3693.0,102321.0,27.70673498328324,3693.0,302961.13385009766,82.03656967601624,3693.0
2020-02-08,FR-NOR,14842.083325862885,4.0189762542341265,3693.0,1040297.3076477051,281.6942935156814,3693.0,12639.0,3.422419869369112,3693.0,332451.963142395,90.02216981322101,3693.0
2020-03-16,FR-NOR,8752.074990868568,2.369908643639297,3693.0,1036854.5918884277,280.762066375944,3693.0,37165.0,10.063631176920882,3693.0,315405.6840057373,85.40633593268382,3693.0
2020-02-02,FR-NOR,22344.962444782257,6.050624531318095,3693.0,1052405.4561767578,284.9729681028404,3693.0,98.0,0.02653668385142598,3693.0,346423.8631210327,93.80551565543381,3693.0
2020-02-09,FR-NOR,41118.11673069,11.134065961717855,3693.0,1046233.6710510254,283.30175676936597,3693.0,4647.0,1.258326223036495,3693.0,320961.8571777344,86.91085032951098,3693.0
2020-04-11,FR-NOR,7259.066665172577,1.9656281341847934,3693.0,1073322.7665100098,290.63700944300035,3693.0,99379.0,26.910092902763903,3693.0,193391.7756729126,52.36710622957118,3693.0
2020-02-17,FR-NOR,24789.55838918686,6.71257830398282,3693.0,1035848.5967712402,280.4896605149146,3693.0,21725.0,5.882749557879892,3693.0,298968.6576766968,80.9554770433847,3693.0
2020-02-18,FR-NOR,23047.558399677277,6.2408752122399305,3693.0,1034313.4549255371,280.0739709860726,3693.0,21245.0,5.752773963505561,3693.0,300529.60151672363,81.3781533004523,3693.0
2020-04-26,FR-NOR,6484.28332722187,1.7558303740567278,3693.0,1056776.589477539,286.15659445462893,3693.0,116001.0,31.411039422951685,3693.0,243779.67777252197,66.01126773930523,3693.0
2020-04-28,FR-NOR,16685.391671419144,4.518111874710876,3693.0,1054949.430847168,285.661831894215,3693.0,65772.0,17.80990581914275,3693.0,327580.3395690918,88.70301946007916,3693.0
2020-02-13,FR-NOR,31401.71238565445,8.503033816035915,3693.0,1038556.8236999512,281.22300094149745,3693.0,11013.0,2.9821275434260643,3693.0,309278.8525695801,83.74729727112992,3693.0
2020-02-29,FR-NOR,31584.14590406418,8.55243361809655,3693.0,1036929.7465820312,280.7824169508839,3693.0,31182.0,8.4435395495425,3693.0,291513.3609085083,78.93671323362986,3693.0
2020-02-21,FR-NOR,18104.704161405563,4.902436842396079,3693.0,1030872.7552490234,279.1422897662425,3693.0,30013.0,8.126994820743347,3693.0,295296.6696624756,79.96116699196008,3693.0
2020-03-11,FR-NOR,27692.804136276245,7.498726411467596,3693.0,1055248.7444458008,285.7428807752288,3693.0,12772.0,3.4584339403103326,3693.0,316739.21753692627,85.76743346046379,3693.0
2020-05-01,FR-NOR,20338.362488269806,5.507272402111401,3693.0,1047845.3240966797,283.7381641913121,3693.0,97012.0,26.26915075300548,3693.0,292087.8721847534,79.09228082655635,3693.0
2020-04-27,FR-NOR,7171.624985933304,1.941950458701014,3693.0,1059100.4921569824,286.7858666046888,3693.0,111659.0,30.235301858840547,3693.0,291428.02712249756,78.91360633871952,3693.0
2020-03-30,FR-NOR,25437.01247549057,6.8878975325191,3693.0,1024921.7430725098,277.53085988130243,3693.0,73403.0,19.87624698720634,3693.0,211023.93768692017,57.14158693347772,3693.0
2020-02-27,FR-NOR,24638.858354091644,6.671771373495876,3693.0,1028962.2196350098,278.6249501787326,3693.0,12362.0,3.3474131201155912,3693.0,307303.5040588379,83.21240748617124,3693.0
2020-04-06,FR-NOR,11936.054155111313,3.2320744443641667,3693.0,1053860.5485534668,285.3669816372827,3693.0,65820.0,17.822903378580182,3693.0,263823.37797546387,71.43875075459331,3693.0
2020-03-28,FR-NOR,21819.212463378906,5.908260643140607,3693.0,1037875.9240722656,281.038625246044,3693.0,63410.0,17.170317581825728,3693.0,285584.94456481934,77.33140190452679,3693.0
2020-02-19,FR-NOR,18228.854171037674,4.9360544909242305,3693.0,1035700.6120605469,280.4495888467257,3693.0,18609.0,5.038991324399857,3693.0,321852.1534805298,87.15192697768828,3693.0
2020-04-30,FR-NOR,23294.816662311554,6.307828419843794,3693.0,1045026.4779968262,282.97487003031574,3693.0,88280.0,23.90467806534577,3693.0,303232.10233306885,82.1099431960806,3693.0
2020-02-25,FR-NOR,26270.958320617676,7.113715463553266,3693.0,1034087.2374267578,280.0127152488607,3693.0,24130.0,6.533981442192948,3693.0,307884.7508773804,83.36979894600093,3693.0
2020-03-04,FR-NOR,14896.512502670288,4.03371472216506,3693.0,1032007.9930114746,279.44969227234833,3693.0,21464.0,5.8120753284388496,3693.0,339586.76667022705,91.95414966587526,3693.0
2020-02-26,FR-NOR,23605.320919513702,6.391907535230481,3693.0,1025923.7662353516,277.8021902066508,3693.0,27622.0,7.4795538912662085,3693.0,288068.3419036865,78.00386241533282,3693.0
2020-04-25,FR-NOR,10933.645815491676,2.9606398198894817,3693.0,1056337.7207946777,286.03775650065563,3693.0,112046.0,30.34009468180485,3693.0,260742.38946151733,70.60447301842521,3693.0
2020-03-10,FR-NOR,27809.68757390976,7.530376399548703,3693.0,1051795.3923339844,284.8077734974847,3693.0,11350.0,3.073381241976376,3693.0,347744.47843933105,94.16311515738312,3693.0
2020-03-18,FR-NOR,7523.64164429903,2.0372704053692456,3693.0,1045234.4985046387,283.03119834103444,3693.0,54355.0,14.718382150451625,3693.0,286256.69508361816,77.51330018151042,3693.0
2020-02-03,FR-NOR,19208.237500667572,5.2012543459012255,3693.0,1046007.4644470215,283.2405039822685,3693.0,838.0,0.2269157251785201,3693.0,334210.1699523926,90.49826142814274,3693.0
2020-02-28,FR-NOR,22413.87079191208,6.069283705017161,3693.0,1032206.628112793,279.503479179343,3693.0,17722.0,4.798807257295625,3693.0,329507.21447753906,89.22478344239252,3693.0
2020-04-05,FR-NOR,17258.24579691887,4.6732307402350735,3693.0,1060242.046661377,287.09497957389584,3693.0,88310.0,23.912801539994167,3693.0,187967.18640518188,50.89822244975885,3693.0
2020-03-08,FR-NOR,24365.654124736786,6.597792452462587,3693.0,1040288.1087036133,281.6918026027107,3693.0,25911.0,7.0162450538193735,3693.0,316357.31620025635,85.66402126624291,3693.0
2020-02-04,FR-NOR,23888.07087802887,6.4684712725582445,3693.0,1034702.3991699219,280.1792902763692,3693.0,11127.0,3.0129967470899683,3693.0,281864.69758605957,76.3240241706026,3693.0
2020-04-22,FR-NOR,11749.04163646698,3.1814347292261713,3693.0,1061807.677734375,287.51892505157053,3693.0,112076.0,30.348218156453246,3693.0,222043.94144439697,60.12561097178066,3693.0
2020-04-15,FR-NOR,15341.03337931633,4.154083191235618,3693.0,1049195.8827209473,284.103871816159,3693.0,108088.0,29.268337593193177,3693.0,188796.0288848877,51.12265847880563,3693.0
2020-04-05,FR-HDF,15832.245871782303,4.031637850813459,3927.0,1124229.6912841797,286.2819977087298,3927.0,86723.0,22.083773342558352,3927.0,199952.78617095947,50.91742685345878,3927.0
2020-04-13,FR-HDF,27015.212535619736,6.879349543231523,3927.0,1110997.849609375,282.9125456319912,3927.0,101604.0,25.873179049355983,3927.0,254466.70711135864,64.79924683272519,3927.0
2020-04-27,FR-HDF,9209.99160861969,2.345299022999915,3927.0,1130171.8174438477,287.7951437862755,3927.0,119427.0,30.411756961610145,3927.0,247263.22430038452,62.96489975438878,3927.0
2020-04-12,FR-HDF,9121.51246368885,2.3227680521825307,3927.0,1134156.908203125,288.8099361836488,3927.0,108199.0,27.552577654041848,3927.0,230470.3956336975,58.68865213777575,3927.0
2020-02-17,FR-HDF,28293.025072574615,7.204740990026387,3927.0,1103707.4542236328,281.0560665056191,3927.0,21577.0,5.494523683594681,3927.0,310047.1194000244,78.9526458995107,3927.0
2020-04-21,FR-HDF,20753.61253428459,5.284850330897443,3927.0,1128166.3514709473,287.28445739406413,3927.0,117718.0,29.976564813708983,3927.0,187284.49424743652,47.69148117034768,3927.0
2020-02-06,FR-HDF,7305.545832276344,1.8603371458974276,3927.0,1085430.0851135254,276.4017847496156,3927.0,18708.0,4.763940727287821,3927.0,333331.0449295044,84.88183347279626,3927.0
2020-03-24,FR-HDF,16118.129142999649,4.104437239257043,3927.0,1094035.236694336,278.5930629236753,3927.0,69372.0,17.665388931655478,3927.0,171535.28020477295,43.680987146367656,3927.0
2020-02-19,FR-HDF,21001.550014019012,5.34798692794298,3927.0,1098014.175415039,279.60628872135226,3927.0,22937.0,5.840843941725505,3927.0,326560.2145385742,83.15766014283525,3927.0
2020-03-13,FR-HDF,19109.987492084503,4.866305736129046,3927.0,1100966.848449707,280.35817878572146,3927.0,47257.0,12.033865028300221,3927.0,287912.68518066406,73.31617312566614,3927.0
2020-03-28,FR-HDF,24129.383319854736,6.144481073433578,3927.0,1104419.558166504,281.23740181540666,3927.0,71319.0,18.161187124729533,3927.0,284460.7758026123,72.43715390004033,3927.0
2020-04-03,FR-HDF,8684.716671943665,2.2115392056033762,3927.0,1106223.2294921875,281.69670175591693,3927.0,58776.0,14.967146685218566,3927.0,285619.51404571533,72.73222340552378,3927.0
2020-02-04,FR-HDF,27296.133160591125,6.950885207462673,3927.0,1097193.6084899902,279.3973336115754,3927.0,9285.0,2.3643997034887434,3927.0,306632.53785705566,78.08313210438592,3927.0
2020-04-07,FR-HDF,10138.937489032745,2.58185253556919,3927.0,1124105.7989196777,286.25044885898365,3927.0,91012.0,23.175955391913572,3927.0,277596.54692459106,70.6891969023158,3927.0
2020-04-19,FR-HDF,15353.766681432724,3.909794441466331,3927.0,1120814.5533447266,285.41234222877114,3927.0,106223.0,27.04939469075765,3927.0,312441.653427124,79.562407401252,3927.0
2020-04-08,FR-HDF,7503.858329772949,1.9108368777530103,3927.0,1134505.6030578613,288.8987303690173,3927.0,95288.0,24.26482702703666,3927.0,229045.02047729492,58.325684275938535,3927.0
2020-04-17,FR-HDF,12123.570790529251,3.0872339453260262,3927.0,1132488.3301696777,288.38503737831434,3927.0,113280.0,28.84644032430855,3927.0,270051.98976898193,68.76799618054132,3927.0
2020-02-08,FR-HDF,15501.908377408981,3.9475183167534156,3927.0,1105078.7251586914,281.40525687635204,3927.0,9380.0,2.388591192108176,3927.0,342205.78369903564,87.14176128272838,3927.0
2020-03-10,FR-HDF,31996.825033664703,8.147903459577602,3927.0,1115342.911102295,284.0190035862723,3927.0,18691.0,4.759611724061186,3927.0,367879.68856048584,93.67955051717222,3927.0
2020-02-11,FR-HDF,34642.49573659897,8.821616224849183,3927.0,1094363.943786621,278.67676728032944,3927.0,16935.0,4.312451155474623,3927.0,286624.71363830566,72.9881947160965,3927.0
2020-03-29,FR-HDF,34916.870809555054,8.8914850822689,3927.0,1092116.7147827148,278.1045165974531,3927.0,68697.0,17.493502038833196,3927.0,214683.6259880066,54.66859468281434,3927.0
2020-04-10,FR-HDF,12241.958425879478,3.117381030939253,3927.0,1135103.5626831055,289.0509991423749,3927.0,103815.0,26.436204116067195,3927.0,230404.32346343994,58.67182704140893,3927.0
2020-04-16,FR-HDF,8841.683350682259,2.2515103384700583,3927.0,1127992.0755615234,287.2400785132276,3927.0,112627.0,28.68015567095603,3927.0,231406.69634628296,58.927078538121826,3927.0
2020-04-22,FR-HDF,15266.454152226448,3.88756054613341,3927.0,1131154.5556030273,288.04539535463,3927.0,117810.0,29.99999236058254,3927.0,196633.04845809937,50.07206477872029,3927.0
2020-04-28,FR-HDF,16932.02910709381,4.311694625770101,3927.0,1123145.4373779297,286.0058954346917,3927.0,74245.0,18.906284974208052,3927.0,330835.22716522217,84.24628034605088,3927.0
2020-03-02,FR-HDF,18696.983310222626,4.76113535754705,3927.0,1095602.1572265625,278.99207492602176,3927.0,20409.0,5.197095697199975,3927.0,346333.3437271118,88.192833087415,3927.0
2020-03-25,FR-HDF,15133.445751190186,3.8536903227654347,3927.0,1093088.8990783691,278.35208065349843,3927.0,69973.0,17.818431928079466,3927.0,184490.72101974487,46.98005450463213,3927.0
2020-02-15,FR-HDF,27683.670826911926,7.049570607930053,3927.0,1111537.9897766113,283.0500908394501,3927.0,16653.0,4.2406406313622025,3927.0,317331.09059143066,80.80748912247047,3927.0
2020-04-26,FR-HDF,7307.462421774864,1.8608252001399703,3927.0,1116748.3629760742,284.3768980390059,3927.0,118546.0,30.187412735570984,3927.0,258464.51501083374,65.81727761486023,3927.0
2020-03-04,FR-HDF,15167.558314323425,3.8623769931108813,3927.0,1093972.3421325684,278.5770469965677,3927.0,28131.0,7.1634817510868976,3927.0,348870.6022567749,88.83893899104555,3927.0
2020-02-14,FR-HDF,15461.316612005234,3.9371817353764955,3927.0,1103494.1691894531,281.0017540584922,3927.0,12561.0,3.198624089986226,3927.0,324289.14695739746,82.57933903184579,3927.0
2020-02-07,FR-HDF,15225.629177808762,3.8771645787227356,3927.0,1089955.4178771973,277.554148287,3927.0,19440.0,4.950342513281764,3927.0,307340.6988143921,78.26346334375573,3927.0
2020-02-24,FR-HDF,26509.05009841919,6.750456671240773,3927.0,1110577.4827575684,282.8055003697652,3927.0,14108.0,3.5925633836100372,3927.0,346368.73065948486,88.2018442723811,3927.0
2020-03-27,FR-HDF,15353.73746907711,3.909787002620348,3927.0,1099042.9405212402,279.8682609251284,3927.0,70743.0,18.01451030952118,3927.0,251825.97603988647,64.12679193101465,3927.0
2020-03-12,FR-HDF,29643.904196739197,7.548738642220665,3927.0,1107942.473815918,282.13450259267006,3927.0,43304.0,11.027244454483204,3927.0,280887.9949645996,71.52735508969812,3927.0
2020-03-16,FR-HDF,8344.216652274132,2.124831812437565,3927.0,1104275.4341125488,281.2007010216063,3927.0,48496.0,12.349372969347346,3927.0,334200.9732131958,85.10335831673987,3927.0
2020-04-18,FR-HDF,10144.583322525024,2.583290231534197,3927.0,1127415.3920288086,287.0932276382941,3927.0,101036.0,25.72853941213664,3927.0,322512.69929504395,82.12697152230008,3927.0
2020-03-19,FR-HDF,9406.812529206276,2.395418928899248,3927.0,1113554.8209228516,283.5636713417826,3927.0,58241.0,14.830910407203868,3927.0,318190.57119750977,81.02635349405558,3927.0
2020-03-07,FR-HDF,13750.370795249939,3.5014940905922707,3927.0,1096117.7000732422,279.1233564934774,3927.0,31540.0,8.031574221651585,3927.0,318383.52127838135,81.07548770127161,3927.0
2020-04-02,FR-HDF,11704.695821285248,2.980568586889906,3927.0,1095700.1376037598,279.01702535949437,3927.0,60834.0,15.491210722890061,3927.0,281152.5044937134,71.59471171352219,3927.0
2020-02-21,FR-HDF,20878.37498497963,5.316620745698723,3927.0,1096063.1258239746,279.10945931105556,3927.0,27026.0,6.882096541355604,3927.0,306992.21382141113,78.1747225991058,3927.0
2020-02-12,FR-HDF,22491.60407781601,5.727425095592287,3927.0,1093066.5005187988,278.3463769219307,3927.0,19199.0,4.888972526362993,3927.0,310509.183555603,79.07030926541731,3927.0
2020-02-22,FR-HDF,27429.975090026855,6.984967686544224,3927.0,1104670.0311584473,281.30118407366007,3927.0,19430.0,4.947796040795508,3927.0,323581.66382598877,82.39918039898353,3927.0
2020-04-01,FR-HDF,11091.92082810402,2.8245271208497322,3927.0,1092742.7481384277,278.2639342690332,3927.0,80999.0,20.62617249142539,3927.0,234430.6372566223,59.69711677094615,3927.0
2020-03-22,FR-HDF,26469.275052547455,6.740328065245579,3927.0,1097070.0147705078,279.3658608109618,3927.0,64542.0,16.435442720793805,3927.0,219651.6731185913,55.93369421566007,3927.0
2020-02-05,FR-HDF,7485.508307218552,1.906164094997315,3927.0,1095662.1827697754,279.0073602654482,3927.0,8938.0,2.2760371082156587,3927.0,325353.9955062866,82.85049978502339,3927.0
2020-02-02,FR-HDF,24141.10416841507,6.147465755271025,3927.0,1115204.9967346191,283.9838840719977,3927.0,569.0,0.14489428446796931,3927.0,361873.38065338135,92.15006073422984,3927.0
2020-03-23,FR-HDF,21575.620731830597,5.494172456750227,3927.0,1093768.9059753418,278.525242538859,3927.0,68450.0,17.430604168422672,3927.0,183141.56258773804,46.63649502196155,3927.0
2020-03-15,FR-HDF,16398.56248164177,4.175848817365152,3927.0,1110583.4209899902,282.8070125243131,3927.0,36228.0,9.225360523208423,3927.0,308311.965965271,78.51079385140747,3927.0
2020-04-11,FR-HDF,7272.166664600372,1.8518372326873285,3927.0,1134840.1733093262,288.9839277630248,3927.0,107021.0,27.252603195160887,3927.0,221921.98044586182,56.51182173008405,3927.0
2020-03-21,FR-HDF,26501.375019550323,6.7485022335238325,3927.0,1097358.9768676758,279.4394442139627,3927.0,28232.0,7.1892011231980835,3927.0,301734.89932250977,76.83596192680108,3927.0
2020-05-01,FR-HDF,22892.554205417633,5.829525942422126,3927.0,1114014.4832763672,283.6807230954021,3927.0,106708.0,27.17289860634107,3927.0,311401.65885162354,79.29757564401525,3927.0
2020-03-08,FR-HDF,24230.36253261566,6.1701951521315275,3927.0,1104418.2538757324,281.2370696813503,3927.0,19266.0,4.906033892020909,3927.0,343082.545463562,87.36502625376515,3927.0
2020-04-24,FR-HDF,9907.154176354408,2.5228295527183233,3927.0,1128791.6577148438,287.4436899086208,3927.0,117761.0,29.987514645399884,3927.0,238501.46739578247,60.73374246550547,3927.0
2020-03-17,FR-HDF,8415.512507140636,2.142987105717731,3927.0,1105360.120880127,281.4769135225906,3927.0,57003.0,14.51565711340537,3927.0,299867.54819488525,76.36044609993357,3927.0
2020-02-10,FR-HDF,43469.85819244385,11.069479786851046,3927.0,1104566.2818603516,281.2747646003532,3927.0,12341.0,3.142601695288593,3927.0,299429.71185302734,76.24895228013115,3927.0
2020-03-03,FR-HDF,14577.0416867733,3.712003558637571,3927.0,1090469.2099609375,277.68498402749003,3927.0,27164.0,6.917237861665938,3927.0,330408.6367034912,84.13765025868116,3927.0
2020-02-23,FR-HDF,30945.66656446457,7.8802288475262845,3927.0,1114350.460357666,283.7662787347561,3927.0,15617.0,3.976826081786075,3927.0,347805.63606262207,88.56774827982525,3927.0
2020-03-30,FR-HDF,22358.68744277954,5.693578240183677,3927.0,1089093.4367370605,277.334647161297,3927.0,70563.0,17.968673804768574,3927.0,232120.22957992554,59.10877781287184,3927.0
2020-04-23,FR-HDF,7528.462489902973,1.9171022594348646,3927.0,1133954.0866394043,288.75828823048533,3927.0,117810.0,29.99999236058254,3927.0,208160.75868225098,53.007564470253755,3927.0
2020-04-09,FR-HDF,10729.320801615715,2.7321920217529136,3927.0,1135203.770690918,289.0765168358546,3927.0,99669.0,25.38043662326544,3927.0,228358.35075759888,58.15082572110342,3927.0
2020-04-15,FR-HDF,13813.270741224289,3.5175113887733382,3927.0,1112234.5102233887,283.2274578548334,3927.0,111462.0,28.383491626307197,3927.0,214459.8954963684,54.611622328685016,3927.0
